Frame,Conf,X,Y,Width,Height,ID,ID_Norm
54,0.7734375,658,661,95,57,8,7
54,0.70068359375,1496,682,227,92,9,4
54,0.7705078125,638,634,97,79,15,8
54,0.7919921875,427,657,98,61,18,9
54,0.552734375,565,637,61,45,66,10
54,0.54296875,301,631,41,26,90,12
55,0.91650390625,1599,749,331,144,3,2
55,0.89404296875,969,690,174,100,4,3
55,0.85693359375,1344,679,122,65,5,0
55,0.861328125,765,680,136,74,6,5
55,0.86865234375,1068,667,153,85,7,6
55,0.83544921875,662,661,97,57,8,7
55,0.77978515625,1503,686,222,99,9,4
55,0.7841796875,641,633,96,78,15,8
55,0.796875,431,658,100,62,18,9
55,0.541015625,302,630,42,27,90,12
56,0.921875,1624,753,338,143,3,2
56,0.8955078125,980,691,176,100,4,3
56,0.8447265625,1354,679,123,66,5,0
56,0.87744140625,772,681,136,73,6,5
56,0.8740234375,1076,667,151,85,7,6
56,0.8388671875,668,662,96,58,8,7
56,0.86865234375,1514,688,225,102,9,4
56,0.80322265625,644,632,95,80,15,8
56,0.81298828125,436,658,102,63,18,9
56,0.57958984375,571,637,64,46,66,1
57,0.92431640625,1650,756,345,145,3,2
57,0.900390625,989,691,176,102,4,3
57,0.8232421875,1366,679,127,67,5,0
57,0.87841796875,779,682,139,73,6,5
57,0.86962890625,1082,667,150,86,7,6
57,0.81982421875,675,662,97,59,8,7
57,0.861328125,1528,690,230,103,9,4
57,0.77880859375,648,633,94,79,15,8
57,0.83984375,442,658,102,64,18,9
57,0.51171875,366,630,52,42,99,10
57,0.53515625,388,650,39,50,111,11
58,0.9228515625,1675,758,355,146,3,2
58,0.89306640625,1000,692,179,102,4,3
58,0.822265625,1377,680,130,67,5,0
58,0.8759765625,786,682,139,74,6,5
58,0.8623046875,1089,667,151,88,7,6
58,0.78662109375,681,662,100,58,8,7
58,0.87890625,1543,690,237,104,9,4
58,0.716796875,652,634,95,78,15,8
58,0.83349609375,448,659,102,64,18,9
58,0.5390625,367,630,51,43,99,10
58,0.53125,395,649,48,52,111,11
59,0.9267578125,1702,761,362,148,3,2
59,0.9072265625,1010,693,182,103,4,3
59,0.8388671875,1389,681,131,67,5,0
59,0.8759765625,794,683,139,73,6,5
59,0.85888671875,1096,668,152,86,7,6
59,0.8056640625,688,663,103,59,8,7
59,0.88720703125,1557,691,242,104,9,4
59,0.75634765625,655,634,96,78,15,8
59,0.822265625,453,660,103,63,18,9
59,0.541015625,369,630,50,43,99,10
59,0.58154296875,400,649,53,52,111,11
60,0.9228515625,1728,763,370,150,3,2
60,0.89501953125,1021,694,184,103,4,3
60,0.85595703125,1400,681,132,67,5,0
60,0.8798828125,801,684,141,73,6,5
60,0.85400390625,1103,668,152,87,7,6
60,0.81982421875,694,663,105,60,8,7
60,0.875,1570,692,246,106,9,4
60,0.8310546875,658,633,96,81,15,8
60,0.8173828125,459,660,103,64,18,9
60,0.6533203125,405,649,58,53,111,11
60,0.57763671875,970,648,119,65,119,1
61,0.92236328125,1744,765,351,152,3,2
61,0.8955078125,1032,694,186,105,4,3
61,0.861328125,1412,682,132,68,5,0
61,0.87255859375,808,684,144,74,6,5
61,0.861328125,1111,668,152,87,7,6
61,0.830078125,701,663,107,61,8,7
61,0.89306640625,1582,693,249,107,9,4
61,0.82666015625,661,632,97,83,15,8
61,0.806640625,466,661,104,64,18,9
61,0.63720703125,1345,646,80,20,72,10
61,0.505859375,373,630,52,43,99,12
61,0.6513671875,408,648,58,56,111,11
61,0.521484375,975,648,121,66,119,1
62,0.9189453125,1756,768,326,155,3,2
62,0.900390625,1043,695,188,107,4,3
62,0.875,1423,683,132,69,5,0
62,0.8798828125,816,685,145,73,6,5
62,0.85986328125,1117,669,152,87,7,6
62,0.80419921875,706,664,107,61,8,7
62,0.880859375,1595,694,251,108,9,4
62,0.81396484375,666,632,101,83,15,8
62,0.8173828125,471,661,104,64,18,9
62,0.609375,1338,646,85,19,72,10
62,0.50390625,375,630,53,43,99,12
62,0.6259765625,412,648,59,58,111,11
63,0.923828125,1769,771,300,158,3,2
63,0.88427734375,1055,696,191,107,4,3
63,0.8681640625,1436,683,136,69,5,0
63,0.884765625,824,686,146,75,6,5
63,0.83984375,1125,670,153,88,7,6
63,0.8408203125,711,665,108,61,8,7
63,0.88427734375,1609,696,256,110,9,4
63,0.8173828125,670,632,99,84,15,8
63,0.82666015625,477,662,105,65,18,9
63,0.515625,592,638,66,46,66,1
63,0.62255859375,1326,646,83,20,72,10
63,0.5234375,378,630,55,43,99,12
63,0.63525390625,414,648,58,59,111,11
63,0.71240234375,987,650,125,68,119,13
64,0.927734375,1783,774,273,160,3,2
64,0.8974609375,1065,697,196,109,4,3
64,0.884765625,1447,684,137,69,5,0
64,0.888671875,832,687,149,76,6,5
64,0.84716796875,1132,670,152,88,7,6
64,0.8115234375,716,665,109,61,8,7
64,0.888671875,1623,698,260,113,9,4
64,0.7890625,674,633,101,84,15,8
64,0.85302734375,483,662,107,66,18,9
64,0.6494140625,1314,646,85,21,72,10
64,0.56591796875,379,630,55,43,99,12
64,0.6826171875,418,649,60,58,111,11
64,0.732421875,995,650,128,68,119,13
65,0.91845703125,1797,777,245,163,3,2
65,0.900390625,1077,698,198,108,4,3
65,0.8740234375,1460,685,140,70,5,0
65,0.888671875,840,687,150,77,6,5
65,0.85498046875,1140,670,152,90,7,6
65,0.83447265625,723,665,109,61,8,7
65,0.88427734375,1635,699,264,114,9,4
65,0.8115234375,679,633,103,84,15,8
65,0.85595703125,489,663,108,67,18,9
65,0.66552734375,1300,645,82,21,72,10
65,0.61669921875,382,630,58,43,99,12
65,0.66552734375,423,649,62,59,111,11
65,0.763671875,1002,650,130,68,119,13
66,0.89892578125,1811,777,216,160,3,2
66,0.90185546875,1090,699,199,109,4,3
66,0.8662109375,1473,685,143,71,5,0
66,0.880859375,848,688,151,77,6,5
66,0.8408203125,1148,670,152,90,7,6
66,0.85595703125,729,666,108,61,8,7
66,0.8798828125,1651,701,268,116,9,4
66,0.8388671875,681,633,100,84,15,8
66,0.84375,495,662,108,67,18,9
66,0.5927734375,604,639,65,46,66,1
66,0.51953125,1287,645,81,21,72,10
66,0.58154296875,383,630,57,43,99,12
66,0.689453125,427,650,65,58,111,11
66,0.76611328125,1007,650,130,69,119,13
67,0.89501953125,1826,776,187,151,3,2
67,0.8984375,1102,701,201,109,4,3
67,0.8759765625,1485,686,144,71,5,0
67,0.8759765625,856,689,152,77,6,5
67,0.80419921875,1155,671,153,90,7,6
67,0.85205078125,737,666,112,61,8,7
67,0.8857421875,1665,701,272,118,9,4
67,0.8232421875,685,634,101,83,15,8
67,0.85009765625,500,663,107,68,18,9
67,0.60595703125,385,631,59,44,99,12
67,0.751953125,431,650,68,58,111,11
67,0.59619140625,1010,650,137,68,119,13
68,0.90185546875,1841,776,156,148,3,2
68,0.8974609375,1115,702,203,109,4,3
68,0.888671875,1497,687,144,71,5,0
68,0.892578125,864,690,154,78,6,5
68,0.81884765625,1163,671,153,91,7,6
68,0.82666015625,743,666,114,62,8,7
68,0.89501953125,1680,702,278,120,9,4
68,0.8115234375,689,634,105,83,15,8
68,0.81298828125,506,664,107,69,18,9
68,0.64404296875,609,639,69,47,66,1
68,0.609375,388,631,62,44,99,12
68,0.7734375,434,651,70,57,111,11
68,0.62255859375,1010,651,154,68,119,13
69,0.8818359375,1857,779,124,146,3,2
69,0.9052734375,1127,703,205,110,4,3
69,0.865234375,1510,687,146,72,5,0
69,0.88330078125,873,690,155,79,6,5
69,0.78515625,1171,671,153,90,7,6
69,0.79296875,750,667,116,62,8,7
69,0.87890625,1694,702,282,122,9,4
69,0.8232421875,692,634,103,85,15,8
69,0.80810546875,512,665,109,69,18,9
69,0.546875,612,639,72,48,66,1
69,0.51171875,391,631,64,44,99,12
69,0.74609375,438,651,72,56,111,11
69,0.60009765625,1011,652,169,70,119,13
69,0.68408203125,1846,681,146,91,128,10
70,0.84814453125,1873,783,92,143,3,2
70,0.91357421875,1140,704,209,113,4,3
70,0.8662109375,1523,688,149,72,5,0
70,0.87646484375,881,691,158,80,6,5
70,0.79443359375,1178,671,154,88,7,6
70,0.8310546875,755,668,116,61,8,7
70,0.9013671875,1708,703,283,125,9,4
70,0.80078125,696,633,104,86,15,8
70,0.81884765625,519,665,111,69,18,9
70,0.541015625,616,639,73,48,66,1
70,0.689453125,442,652,73,56,111,11
70,0.73095703125,1027,652,148,70,119,13
70,0.6318359375,1848,685,142,98,128,10
71,0.8115234375,1890,791,58,135,3,2
71,0.89306640625,1153,705,212,114,4,3
71,0.85205078125,1535,689,149,72,5,0
71,0.8798828125,890,691,159,82,6,5
71,0.75048828125,1185,669,156,84,7,6
71,0.8154296875,761,668,116,61,8,7
71,0.9111328125,1725,705,287,126,9,4
71,0.78271484375,701,634,105,85,15,8
71,0.85009765625,526,665,113,69,18,9
71,0.505859375,821,650,72,37,44,12
71,0.54296875,619,639,72,48,66,1
71,0.52734375,392,631,61,44,99,14
71,0.7373046875,446,652,75,58,111,11
71,0.7216796875,1039,652,138,71,119,13
72,0.51171875,1907,793,21,104,3,2
72,0.9091796875,1167,707,215,114,4,3
72,0.8671875,1549,690,150,73,5,0
72,0.88623046875,900,692,161,81,6,5
72,0.71533203125,1192,665,158,76,7,6
72,0.841796875,768,669,119,61,8,7
72,0.892578125,1739,707,289,127,9,4
72,0.845703125,703,633,103,86,15,8
72,0.841796875,532,665,114,70,18,9
72,0.5947265625,826,651,70,39,44,12
72,0.6318359375,622,639,71,47,66,1
72,0.505859375,328,629,45,30,90,10
72,0.55078125,392,631,58,44,99,14
72,0.796875,450,652,77,58,111,11
72,0.78662109375,1047,652,134,72,119,13
73,0.90869140625,1180,708,216,114,4,3
73,0.8623046875,1562,690,152,73,5,0
73,0.88427734375,908,693,162,82,6,5
73,0.79052734375,1199,662,160,70,7,6
73,0.85888671875,776,669,121,62,8,7
73,0.89892578125,1754,707,293,128,9,4
73,0.85595703125,708,633,104,86,15,8
73,0.85400390625,539,666,115,70,18,9
73,0.60205078125,830,652,69,40,44,12
73,0.64404296875,625,639,72,47,66,1
73,0.509765625,330,629,46,32,90,10
73,0.80419921875,454,652,80,60,111,11
73,0.806640625,1054,653,136,73,119,13
74,0.90673828125,1194,709,220,116,4,3
74,0.8642578125,1577,691,154,74,5,0
74,0.8974609375,918,694,163,82,6,5
74,0.79931640625,1207,661,163,66,7,6
74,0.865234375,782,670,121,62,8,7
74,0.87744140625,1769,708,295,131,9,4
74,0.85400390625,711,633,105,86,15,8
74,0.85302734375,546,666,114,71,18,9
74,0.6669921875,835,652,71,40,44,12
74,0.7294921875,627,639,74,47,66,1
74,0.544921875,395,632,57,45,99,2
74,0.81298828125,458,652,82,59,111,11
74,0.83349609375,1060,653,134,74,119,13
75,0.896484375,1209,710,222,117,4,3
75,0.85205078125,1590,691,156,76,5,0
75,0.880859375,927,695,165,83,6,5
75,0.71875,1214,660,164,63,7,6
75,0.85595703125,789,671,121,63,8,7
75,0.8974609375,1777,709,285,130,9,4
75,0.85595703125,716,634,107,87,15,8
75,0.85205078125,552,666,115,72,18,9
75,0.64794921875,841,653,69,41,44,12
75,0.658203125,631,639,74,47,66,1
75,0.56982421875,334,630,44,32,90,10
75,0.796875,463,653,84,59,111,11
75,0.83447265625,1068,654,135,73,119,13
76,0.90673828125,1224,711,224,118,4,3
76,0.85888671875,1604,692,156,76,5,0
76,0.89892578125,936,696,167,84,6,5
76,0.85107421875,796,671,124,64,8,7
76,0.87744140625,1784,710,270,130,9,4
76,0.84375,721,634,110,88,15,8
76,0.830078125,559,667,118,73,18,9
76,0.6259765625,846,653,69,42,44,12
76,0.63720703125,634,640,71,47,66,1
76,0.5849609375,335,630,44,32,90,10
76,0.76220703125,466,653,84,59,111,11
76,0.845703125,1075,654,135,74,119,13
77,0.90185546875,1239,713,227,120,4,3
77,0.86083984375,1618,693,156,77,5,0
77,0.90185546875,947,696,169,85,6,5
77,0.8623046875,803,671,126,64,8,7
77,0.8857421875,1790,711,258,130,9,4
77,0.8291015625,724,635,110,88,15,8
77,0.83349609375,565,667,118,73,18,9
77,0.658203125,850,653,69,42,44,12
77,0.56787109375,637,640,70,47,66,1
77,0.56396484375,337,630,45,32,90,10
77,0.611328125,401,632,60,44,99,2
77,0.79052734375,470,653,85,60,111,11
77,0.8427734375,1083,654,138,76,119,13
78,0.9013671875,1253,715,232,121,4,3
78,0.85791015625,1633,694,158,77,5,0
78,0.89697265625,956,697,170,86,6,5
78,0.55810546875,1226,652,154,49,7,6
78,0.87158203125,810,672,126,64,8,7
78,0.9130859375,1798,711,242,131,9,4
78,0.84716796875,728,634,109,90,15,8
78,0.8427734375,573,668,119,74,18,9
78,0.6494140625,855,653,71,42,44,12
78,0.57763671875,272,627,71,46,63,14
78,0.5830078125,641,640,73,48,66,1
78,0.611328125,337,630,46,32,90,10
78,0.6533203125,404,632,63,45,99,2
78,0.77978515625,474,654,88,59,111,11
78,0.80419921875,1089,652,139,81,119,13
78,0.5078125,1646,651,135,40,138,15
79,0.90478515625,1268,715,236,123,4,3
79,0.8662109375,1648,695,161,79,5,0
79,0.89013671875,966,698,173,87,6,5
79,0.85986328125,817,672,127,64,8,7
79,0.90869140625,1805,713,228,131,9,4
79,0.80078125,731,634,109,91,15,8
79,0.85009765625,579,668,122,75,18,9
79,0.66015625,859,653,71,43,44,12
79,0.5078125,274,628,72,45,63,14
79,0.552734375,645,641,74,48,66,1
79,0.66015625,405,632,64,46,99,2
79,0.77587890625,478,654,89,59,111,11
79,0.8173828125,1097,653,138,80,119,13
79,0.64404296875,1617,647,138,35,138,15
80,0.90869140625,1284,716,239,125,4,3
80,0.85205078125,1663,695,162,79,5,0
80,0.892578125,977,698,174,87,6,5
80,0.7138671875,1234,656,140,56,7,6
80,0.85888671875,824,672,128,65,8,7
80,0.90869140625,1813,714,213,131,9,4
80,0.85205078125,736,634,111,91,15,8
80,0.845703125,587,669,123,76,18,9
80,0.57958984375,865,654,72,44,44,12
80,0.5234375,274,628,72,45,63,14
80,0.51171875,648,640,71,48,66,1
80,0.548828125,340,631,47,31,90,10
80,0.71240234375,407,632,66,46,99,2
80,0.80810546875,483,654,91,61,111,11
80,0.81982421875,1104,655,139,79,119,13
80,0.72314453125,1590,647,139,36,138,15
81,0.9052734375,1299,717,244,126,4,3
81,0.84716796875,1680,696,166,80,5,0
81,0.884765625,986,699,176,88,6,5
81,0.67578125,1243,663,144,69,7,6
81,0.86083984375,831,672,129,66,8,7
81,0.89404296875,1821,714,197,130,9,4
81,0.84716796875,740,634,114,92,15,8
81,0.8408203125,594,668,122,78,18,9
81,0.50390625,651,641,74,49,66,1
81,0.56787109375,343,631,48,31,90,10
81,0.5390625,409,632,66,46,99,2
81,0.822265625,487,655,92,61,111,11
81,0.8154296875,1110,655,139,77,119,13
81,0.662109375,1567,647,137,37,138,15
82,0.89990234375,1314,718,252,129,4,3
82,0.87255859375,1695,697,168,80,5,0
82,0.89404296875,996,699,179,87,6,5
82,0.689453125,1250,668,146,78,7,6
82,0.85888671875,839,673,129,67,8,7
82,0.8974609375,1827,713,184,128,9,4
82,0.85888671875,746,634,115,92,15,8
82,0.8388671875,602,669,122,78,18,9
82,0.56201171875,874,652,70,45,44,12
82,0.521484375,85,610,64,64,56,14
82,0.537109375,655,640,74,48,66,1
82,0.60400390625,344,631,48,32,90,10
82,0.6689453125,409,632,64,46,99,2
82,0.8154296875,490,655,93,61,111,11
82,0.79833984375,1119,656,140,79,119,13
83,0.92041015625,1332,719,254,130,4,3
83,0.8623046875,1711,698,168,79,5,0
83,0.89306640625,1007,700,181,88,6,5
83,0.74609375,1258,673,148,88,7,6
83,0.87646484375,845,673,131,67,8,7
83,0.9150390625,1835,713,168,127,9,4
83,0.78515625,749,636,115,90,15,8
83,0.8115234375,610,669,123,78,18,9
83,0.56982421875,878,651,75,46,44,12
83,0.5869140625,658,640,73,48,66,1
83,0.60009765625,346,631,48,32,90,10
83,0.56396484375,413,632,70,46,99,2
83,0.83203125,495,655,96,60,111,11
83,0.8291015625,1127,656,141,78,119,13
84,0.9052734375,1349,720,257,131,4,3
84,0.84912109375,1727,699,172,81,5,0
84,0.89306640625,1017,701,183,89,6,5
84,0.830078125,1268,675,151,92,7,6
84,0.88330078125,853,673,132,69,8,7
84,0.86328125,1844,713,151,126,9,4
84,0.81884765625,755,636,116,91,15,8
84,0.84716796875,617,670,125,79,18,9
84,0.6259765625,347,631,48,33,90,10
84,0.662109375,411,633,64,46,99,2
84,0.82568359375,498,656,94,61,111,11
84,0.77734375,1134,657,141,79,119,13
84,0.66015625,1499,646,130,36,138,14
85,0.91064453125,1366,722,261,133,4,3
85,0.845703125,1745,700,176,82,5,0
85,0.8955078125,1029,702,185,91,6,5
85,0.830078125,1277,677,152,94,7,6
85,0.85888671875,860,674,134,69,8,7
85,0.861328125,1851,714,136,126,9,4
85,0.85107421875,760,635,118,93,15,8
85,0.85693359375,624,671,127,79,18,9
85,0.59619140625,349,631,47,33,90,10
85,0.60400390625,415,633,68,46,99,2
85,0.82080078125,502,656,94,62,111,11
85,0.7958984375,1137,657,154,79,119,13
85,0.57568359375,1477,645,127,35,138,14
86,0.908203125,1384,723,266,135,4,3
86,0.86083984375,1761,701,177,83,5,0
86,0.9091796875,1040,703,187,91,6,5
86,0.841796875,1286,677,154,95,7,6
86,0.87060546875,868,675,134,69,8,7
86,0.873046875,1859,715,120,124,9,4
86,0.8408203125,764,637,119,91,15,8
86,0.85595703125,631,672,129,80,18,9
86,0.515625,87,610,63,65,56,1
86,0.56396484375,351,631,47,33,90,10
86,0.52734375,417,633,70,46,99,2
86,0.81396484375,507,657,95,62,111,11
86,0.70751953125,1135,658,173,80,119,13
87,0.90673828125,1403,724,271,136,4,3
87,0.83642578125,1778,702,179,85,5,0
87,0.896484375,1052,705,191,92,6,5
87,0.85791015625,1295,678,154,96,7,6
87,0.84912109375,875,675,135,70,8,7
87,0.72509765625,1868,723,102,109,9,4
87,0.80908203125,769,637,122,91,15,8
87,0.8642578125,639,672,130,79,18,9
87,0.57177734375,673,642,77,50,66,12
87,0.52734375,352,631,48,33,90,10
87,0.56982421875,415,634,66,46,99,2
87,0.81982421875,510,657,94,62,111,11
87,0.732421875,1152,658,156,81,119,13
87,0.505859375,1439,644,124,35,138,14
87,0.513671875,557,645,80,62,148,15
88,0.92041015625,1421,726,275,137,4,3
88,0.822265625,1798,703,184,85,5,0
88,0.90185546875,1063,706,194,93,6,5
88,0.85595703125,1303,678,154,97,7,6
88,0.8447265625,883,674,136,72,8,7
88,0.61328125,1875,730,85,97,9,4
88,0.75634765625,775,639,122,89,15,8
88,0.8623046875,647,672,130,80,18,9
88,0.556640625,93,610,52,64,56,1
88,0.5390625,677,640,78,48,66,12
88,0.60400390625,354,631,50,33,90,10
88,0.515625,417,634,64,46,99,2
88,0.82763671875,514,657,96,62,111,11
88,0.77880859375,1165,659,148,80,119,13
88,0.607421875,1424,644,113,36,138,14
88,0.505859375,562,646,82,63,148,15
89,0.9013671875,1440,727,279,138,4,3
89,0.81396484375,1818,704,190,84,5,0
89,0.90380859375,1074,706,196,94,6,5
89,0.83984375,1312,679,157,98,7,6
89,0.85107421875,891,675,137,73,8,7
89,0.80078125,779,639,122,89,15,8
89,0.8818359375,655,673,132,82,18,9
89,0.544921875,95,609,50,64,56,1
89,0.56787109375,291,629,56,46,63,16
89,0.509765625,681,638,79,44,66,12
89,0.5927734375,357,632,50,33,90,10
89,0.57958984375,418,634,64,46,99,2
89,0.79443359375,517,657,95,62,111,11
89,0.74462890625,1175,658,145,82,119,13
89,0.546875,1410,643,100,34,138,14
89,0.5908203125,567,645,89,62,148,15
90,0.908203125,1460,729,285,141,4,3
90,0.8642578125,1829,705,180,85,5,0
90,0.90869140625,1086,707,198,94,6,5
90,0.82666015625,1323,679,160,98,7,6
90,0.86865234375,899,675,140,76,8,7
90,0.83349609375,784,638,122,92,15,8
90,0.87841796875,663,674,133,81,18,9
90,0.541015625,95,609,51,64,56,1
90,0.501953125,683,637,83,41,66,12
90,0.5927734375,358,632,51,33,90,10
90,0.79443359375,522,658,96,63,111,11
90,0.8173828125,1183,658,146,84,119,13
90,0.5927734375,570,645,91,62,148,15
91,0.9111328125,1478,730,292,144,4,3
91,0.880859375,1838,706,162,87,5,0
91,0.90185546875,1098,708,200,94,6,5
91,0.84814453125,1332,680,161,99,7,6
91,0.85791015625,907,675,141,76,8,7
91,0.8408203125,788,638,123,92,15,8
91,0.87158203125,671,675,134,81,18,9
91,0.529296875,93,609,54,64,56,1
91,0.525390625,687,637,83,41,66,12
91,0.59619140625,359,632,49,32,90,10
91,0.56201171875,420,634,65,47,99,2
91,0.8154296875,526,659,97,64,111,11
91,0.845703125,1192,659,147,84,119,13
91,0.56982421875,574,645,96,62,148,15
92,0.9189453125,1499,731,296,146,4,3
92,0.88720703125,1847,707,144,87,5,0
92,0.90869140625,1111,709,203,95,6,5
92,0.845703125,1343,680,166,101,7,6
92,0.86083984375,915,675,141,77,8,7
92,0.80322265625,793,638,125,93,15,8
92,0.86865234375,679,675,135,82,18,9
92,0.55810546875,420,634,62,47,99,2
92,0.77734375,530,659,99,64,111,11
92,0.708984375,1201,660,148,82,119,13
93,0.91650390625,1521,733,300,147,4,3
93,0.87158203125,1856,707,126,86,5,0
93,0.91064453125,1124,710,205,97,6,5
93,0.85400390625,1352,681,163,104,7,6
93,0.8740234375,924,676,142,78,8,7
93,0.822265625,798,637,124,96,15,8
93,0.884765625,688,676,137,83,18,9
93,0.505859375,363,636,50,28,90,1
93,0.607421875,421,634,60,47,99,2
93,0.81298828125,535,660,100,64,111,11
93,0.5078125,585,645,98,61,148,4
94,0.91796875,1542,735,305,148,4,3
94,0.845703125,1866,708,107,85,5,0
94,0.9091796875,1136,711,209,98,6,5
94,0.8818359375,1363,683,167,105,7,6
94,0.88330078125,932,676,143,79,8,7
94,0.79052734375,803,638,127,95,15,8
94,0.88330078125,697,676,139,84,18,9
94,0.537109375,96,609,51,64,56,10
94,0.54296875,299,630,55,45,63,12
94,0.611328125,365,634,52,33,90,1
94,0.689453125,422,635,60,48,99,2
94,0.8115234375,539,660,100,65,111,11
94,0.68408203125,596,646,87,62,148,4
95,0.91552734375,1563,737,311,151,4,3
95,0.83203125,1875,708,89,84,5,0
95,0.9072265625,1149,712,212,100,6,5
95,0.87255859375,1376,684,174,105,7,6
95,0.87890625,941,677,146,77,8,7
95,0.83447265625,808,638,128,96,15,8
95,0.8818359375,705,677,141,85,18,9
95,0.56005859375,97,609,49,64,56,10
95,0.5,299,630,57,46,63,12
95,0.5908203125,367,633,51,35,90,1
95,0.59814453125,423,635,59,47,99,2
95,0.83544921875,543,661,101,65,111,11
95,0.6318359375,1232,661,143,83,119,13
95,0.69287109375,602,646,87,63,148,4
96,0.91748046875,1586,739,317,152,4,3
96,0.7880859375,1885,710,69,82,5,0
96,0.9140625,1162,714,215,100,6,5
96,0.8896484375,1387,685,180,106,7,6
96,0.87060546875,949,679,148,75,8,7
96,0.861328125,812,638,130,98,15,8
96,0.87646484375,714,678,143,85,18,9
96,0.55078125,97,609,49,63,56,10
96,0.544921875,300,630,57,47,63,12
96,0.53515625,369,632,50,35,90,1
96,0.689453125,424,635,59,48,99,2
96,0.8232421875,547,661,102,65,111,11
96,0.546875,1238,661,150,84,119,13
96,0.7041015625,609,647,85,64,148,4
96,0.51953125,501,639,58,44,155,14
97,0.9228515625,1609,741,325,154,4,3
97,0.76611328125,1895,714,48,78,5,0
97,0.9208984375,1176,714,218,101,6,5
97,0.88623046875,1399,686,186,106,7,6
97,0.86328125,958,680,147,75,8,7
97,0.83642578125,817,639,132,97,15,8
97,0.88427734375,724,679,145,85,18,9
97,0.53125,92,609,61,64,56,10
97,0.5927734375,300,630,58,47,63,12
97,0.609375,370,632,50,36,90,1
97,0.74609375,425,635,60,49,99,2
97,0.83349609375,552,661,101,65,111,11
97,0.6279296875,613,647,88,66,148,4
98,0.92236328125,1633,743,332,158,4,3
98,0.70751953125,1905,717,28,67,5,0
98,0.90283203125,1189,715,221,102,6,5
98,0.9013671875,1412,686,191,106,7,6
98,0.86962890625,966,681,149,74,8,7
98,0.8154296875,820,639,136,98,15,8
98,0.89111328125,733,679,146,86,18,9
98,0.533203125,90,609,67,64,56,10
98,0.64599609375,372,631,50,36,90,1
98,0.72021484375,426,635,60,48,99,2
98,0.80322265625,556,660,103,69,111,11
98,0.70263671875,618,647,89,67,148,4
98,0.65673828125,507,639,61,45,155,13
98,0.533203125,895,649,48,52,162,14
99,0.9208984375,1657,745,338,160,4,3
99,0.9052734375,1204,717,223,104,6,5
99,0.90966796875,1425,687,198,106,7,6
99,0.88720703125,975,682,151,74,8,7
99,0.79833984375,823,640,139,97,15,8
99,0.87841796875,742,680,147,88,18,9
99,0.52734375,94,609,62,64,56,10
99,0.529296875,374,633,49,35,90,1
99,0.71044921875,428,635,61,49,99,2
99,0.7841796875,560,661,102,69,111,11
99,0.68408203125,623,648,90,68,148,4
99,0.5947265625,510,639,61,45,155,13
99,0.62255859375,901,650,50,55,162,14
99,0.513671875,463,632,37,35,167,12
100,0.9189453125,1683,747,345,161,4,3
100,0.92041015625,1219,718,229,106,6,5
100,0.9013671875,1441,687,208,107,7,6
100,0.89697265625,984,683,150,75,8,7
100,0.82568359375,830,640,135,98,15,8
100,0.8916015625,751,680,148,89,18,9
100,0.59619140625,98,609,54,64,56,10
100,0.7548828125,429,635,60,49,99,2
100,0.83447265625,565,661,102,70,111,11
100,0.72021484375,629,648,89,67,148,4
100,0.5927734375,513,639,61,45,155,13
100,0.60595703125,908,651,51,56,162,14
100,0.544921875,465,633,38,38,167,12
101,0.92138671875,1708,748,353,162,4,3
101,0.91064453125,1233,720,231,107,6,5
101,0.8974609375,1455,687,218,109,7,6
101,0.88427734375,994,684,152,75,8,7
101,0.8154296875,836,640,133,99,15,8
101,0.8857421875,760,681,150,91,18,9
101,0.537109375,98,609,55,65,56,10
101,0.50390625,377,634,50,32,90,0
101,0.7490234375,431,635,63,49,99,2
101,0.8388671875,569,662,103,69,111,11
101,0.5078125,1313,661,99,80,119,1
101,0.71533203125,634,648,90,68,148,4
101,0.56982421875,515,639,63,45,155,13
101,0.60205078125,915,652,54,57,162,14
102,0.923828125,1734,751,359,163,4,3
102,0.91357421875,1250,721,236,109,6,5
102,0.896484375,1470,689,228,111,7,6
102,0.88427734375,1003,684,155,76,8,7
102,0.806640625,841,641,134,98,15,8
102,0.892578125,770,681,151,92,18,9
102,0.61669921875,726,642,81,48,66,12
102,0.505859375,379,634,49,33,90,0
102,0.84716796875,574,662,103,69,111,11
102,0.740234375,639,648,93,69,148,4
102,0.5869140625,518,639,63,46,155,13
102,0.6513671875,922,651,56,55,162,14
103,0.9228515625,1749,753,341,167,4,3
103,0.91943359375,1265,722,238,109,6,5
103,0.861328125,1482,690,231,113,7,6
103,0.88623046875,1012,684,157,77,8,7
103,0.8427734375,847,640,135,99,15,8
103,0.8955078125,779,682,153,92,18,9
103,0.61865234375,730,643,79,50,66,12
103,0.59619140625,381,633,49,34,90,0
103,0.71044921875,433,636,62,50,99,1
103,0.841796875,579,662,104,70,111,11
103,0.501953125,1315,660,139,78,119,2
103,0.72314453125,644,649,93,70,148,4
103,0.658203125,520,639,60,46,155,13
103,0.72314453125,927,653,57,59,162,14
104,0.92138671875,1760,755,318,169,4,3
104,0.91357421875,1280,723,242,110,6,5
104,0.87841796875,1492,691,234,114,7,6
104,0.89306640625,1022,685,158,78,8,7
104,0.8427734375,851,640,135,99,15,8
104,0.8916015625,789,683,155,92,18,9
104,0.69287109375,733,643,77,50,66,12
104,0.57373046875,382,633,48,34,90,0
104,0.66357421875,434,636,61,49,99,1
104,0.861328125,583,662,105,72,111,11
